id,name,iconUrl,url
south-dakota-st,South Dakota State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-dakota-st.svg,https://www.ncaa.com/schools/south-dakota-st
south-fla,University of South Florida,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/south-fla.svg,https://www.ncaa.com/schools/south-fla
southampton,Southampton Campus of LIU,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southampton.svg,https://www.ncaa.com/schools/southampton
southeast-mo-st,Southeast Missouri State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southeast-mo-st.svg,https://www.ncaa.com/schools/southeast-mo-st
southeastern-la,Southeastern Louisiana University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southeastern-la.svg,https://www.ncaa.com/schools/southeastern-la
southeastern-okla,Southeastern Oklahoma State Univ.,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southeastern-okla.svg,https://www.ncaa.com/schools/southeastern-okla
southern-ark,Southern Arkansas University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-ark.svg,https://www.ncaa.com/schools/southern-ark
southern-california,University of Southern California,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-california.svg,https://www.ncaa.com/schools/southern-california
southern-conn-st,Southern Connecticut St. University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-conn-st.svg,https://www.ncaa.com/schools/southern-conn-st
southern-ill,Southern Illinois University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-ill.svg,https://www.ncaa.com/schools/southern-ill
southern-ind,University of Southern Indiana,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-ind.svg,https://www.ncaa.com/schools/southern-ind
southern-me,University of Southern Maine,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-me.svg,https://www.ncaa.com/schools/southern-me
southern-miss,The University of Southern Mississippi,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-miss.svg,https://www.ncaa.com/schools/southern-miss
southern-nazarene,Southern Nazarene University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-nazarene.svg,https://www.ncaa.com/schools/southern-nazarene
southern-nh,Southern New Hampshire University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-nh.svg,https://www.ncaa.com/schools/southern-nh
southern-u,Southern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-u.svg,https://www.ncaa.com/schools/southern-u
southern-utah,Southern Utah University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-utah.svg,https://www.ncaa.com/schools/southern-utah
southern-va,Southern Virginia University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-va.svg,https://www.ncaa.com/schools/southern-va
southern-vt,Southern Vermont College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-vt.svg,https://www.ncaa.com/schools/southern-vt
southern-wesleyan,Southern Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southern-wesleyan.svg,https://www.ncaa.com/schools/southern-wesleyan
southwest-baptist,Southwest Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwest-baptist.svg,https://www.ncaa.com/schools/southwest-baptist
southwest-minn-st,Southwest Minnesota St. University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwest-minn-st.svg,https://www.ncaa.com/schools/southwest-minn-st
southwestern-okla,Southwestern Oklahoma State Univ.,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwestern-okla.svg,https://www.ncaa.com/schools/southwestern-okla
southwestern-tx,Southwestern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/southwestern-tx.svg,https://www.ncaa.com/schools/southwestern-tx
spalding,Spalding University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/spalding.svg,https://www.ncaa.com/schools/spalding
spelman,Spelman College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/spelman.svg,https://www.ncaa.com/schools/spelman
spring-hill,Spring Hill College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/spring-hill.svg,https://www.ncaa.com/schools/spring-hill
springfield,Springfield College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/springfield.svg,https://www.ncaa.com/schools/springfield
st-andrews,St. Andrews Presbyterian College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-andrews.svg,https://www.ncaa.com/schools/st-andrews
st-anselm,Saint Anselm College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-anselm.svg,https://www.ncaa.com/schools/st-anselm
st-augustines,St. Augustine's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-augustines.svg,https://www.ncaa.com/schools/st-augustines
st-benedict,College of Saint Benedict,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-benedict.svg,https://www.ncaa.com/schools/st-benedict
st-bonaventure,St. Bonaventure University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-bonaventure.svg,https://www.ncaa.com/schools/st-bonaventure
st-catherine,St. Catherine University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-catherine.svg,https://www.ncaa.com/schools/st-catherine
st-cloud-st,St. Cloud State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-cloud-st.svg,https://www.ncaa.com/schools/st-cloud-st
st-edwards,St. Edward's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-edwards.svg,https://www.ncaa.com/schools/st-edwards
st-elizabeth,College of Saint Elizabeth,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-elizabeth.svg,https://www.ncaa.com/schools/st-elizabeth
st-francis-il,University of St. Francis (Ill.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-francis-il.svg,https://www.ncaa.com/schools/st-francis-il
st-francis-ny,St. Francis College Brooklyn,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-francis-ny.svg,https://www.ncaa.com/schools/st-francis-ny
st-francis-pa,Saint Francis University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-francis-pa.svg,https://www.ncaa.com/schools/st-francis-pa
st-john-fisher,St. John Fisher University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-john-fisher.svg,https://www.ncaa.com/schools/st-john-fisher
st-johns-ny,St. John's University (N.Y.) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-johns-ny.svg,https://www.ncaa.com/schools/st-johns-ny
st-joseph-ct,University of Saint Joseph (Conn.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-joseph-ct.svg,https://www.ncaa.com/schools/st-joseph-ct
st-josephs-brkln,St. Joseph's College (Brooklyn),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-brkln.svg,https://www.ncaa.com/schools/st-josephs-brkln
st-josephs-in,Saint Joseph's College (Ind.) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-in.svg,https://www.ncaa.com/schools/st-josephs-in
st-josephs-li,St. Joseph's College (Long Island),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-li.svg,https://www.ncaa.com/schools/st-josephs-li
st-josephs-me,Saint Joseph's College (Maine),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-josephs-me.svg,https://www.ncaa.com/schools/st-josephs-me
st-lawrence,St. Lawrence University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-lawrence.svg,https://www.ncaa.com/schools/st-lawrence
st-marys-ca,St. Mary's College (CA),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-ca.svg,https://www.ncaa.com/schools/st-marys-ca
st-marys-in,Saint Mary's College (IN),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-in.svg,https://www.ncaa.com/schools/st-marys-in
st-marys-md,St. Mary's College (MD),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-md.svg,https://www.ncaa.com/schools/st-marys-md
st-marys-mn,Saint Mary's University (Minn.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-mn.svg,https://www.ncaa.com/schools/st-marys-mn
st-marys-tx,St. Mary's University (Texas) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-marys-tx.svg,https://www.ncaa.com/schools/st-marys-tx
st-norbert,St. Norbert College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-norbert.svg,https://www.ncaa.com/schools/st-norbert
st-olaf,St. Olaf College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-olaf.svg,https://www.ncaa.com/schools/st-olaf
st-pauls,St. Paul's College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-pauls.svg,https://www.ncaa.com/schools/st-pauls
st-scholastica,College of St. Scholastica,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-scholastica.svg,https://www.ncaa.com/schools/st-scholastica
st-thomas-aquinas,St. Thomas Aquinas College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-aquinas.svg,https://www.ncaa.com/schools/st-thomas-aquinas
st-thomas-fl,St. Thomas University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-fl.svg,https://www.ncaa.com/schools/st-thomas-fl
st-thomas-mn,University of St. Thomas (Minn.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-mn.svg,https://www.ncaa.com/schools/st-thomas-mn
st-thomas-tx,St. Thomas Houston ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/st-thomas-tx.svg,https://www.ncaa.com/schools/st-thomas-tx
stanford,Stanford University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stanford.svg,https://www.ncaa.com/schools/stanford
staten-island,College of Staten Island,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/staten-island.svg,https://www.ncaa.com/schools/staten-island
stephen-f-austin,Stephen F. Austin State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stephen-f-austin.svg,https://www.ncaa.com/schools/stephen-f-austin
stephens,Stephens College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stephens.svg,https://www.ncaa.com/schools/stephens
stetson,Stetson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stetson.svg,https://www.ncaa.com/schools/stetson
stevens,Stevens Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stevens.svg,https://www.ncaa.com/schools/stevens
stevenson,Stevenson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stevenson.svg,https://www.ncaa.com/schools/stevenson
stillman,Stillman College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stillman.svg,https://www.ncaa.com/schools/stillman
stonehill,Stonehill College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stonehill.svg,https://www.ncaa.com/schools/stonehill
stony-brook,Stony Brook University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/stony-brook.svg,https://www.ncaa.com/schools/stony-brook
suffolk,Suffolk University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suffolk.svg,https://www.ncaa.com/schools/suffolk
sul-ross-st,Sul Ross State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sul-ross-st.svg,https://www.ncaa.com/schools/sul-ross-st
suny-canton,SUNY Canton,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-canton.svg,https://www.ncaa.com/schools/suny-canton
suny-cortland,"SUNY, Cortland",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-cortland.svg,https://www.ncaa.com/schools/suny-cortland
suny-delhi,SUNY Delhi ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-delhi.svg,https://www.ncaa.com/schools/suny-delhi
suny-geneseo,"SUNY, Geneseo",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-geneseo.svg,https://www.ncaa.com/schools/suny-geneseo
suny-maritime,SUNY Maritime College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-maritime.svg,https://www.ncaa.com/schools/suny-maritime
suny-morrisville,State University of New York at Morrisville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-morrisville.svg,https://www.ncaa.com/schools/suny-morrisville
suny-new-paltz,SUNY New Paltz,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-new-paltz.svg,https://www.ncaa.com/schools/suny-new-paltz
suny-potsdam,"SUNY, Potsdam",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/suny-potsdam.svg,https://www.ncaa.com/schools/suny-potsdam
sunyit,SUNY Polytechnic Institute,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sunyit.svg,https://www.ncaa.com/schools/sunyit
susquehanna,Susquehanna University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/susquehanna.svg,https://www.ncaa.com/schools/susquehanna
swarthmore,Swarthmore College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/swarthmore.svg,https://www.ncaa.com/schools/swarthmore
sweet-briar,Sweet Briar College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/sweet-briar.svg,https://www.ncaa.com/schools/sweet-briar
syracuse,Syracuse University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/syracuse.svg,https://www.ncaa.com/schools/syracuse
tampa,University of Tampa,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tampa.svg,https://www.ncaa.com/schools/tampa
tarleton-st,Tarleton State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tarleton-st.svg,https://www.ncaa.com/schools/tarleton-st
tbd,,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tbd.svg,https://www.ncaa.com/schools/tbd
tcnj,The College of New Jersey,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tcnj.svg,https://www.ncaa.com/schools/tcnj
tcu,Texas Christian University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tcu.svg,https://www.ncaa.com/schools/tcu
temple,Temple University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/temple.svg,https://www.ncaa.com/schools/temple
tennessee,University of Tennessee,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tennessee.svg,https://www.ncaa.com/schools/tennessee
tennessee-st,Tennessee State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tennessee-st.svg,https://www.ncaa.com/schools/tennessee-st
tennessee-tech,Tennessee Technological University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tennessee-tech.svg,https://www.ncaa.com/schools/tennessee-tech
tex-am-commerce,Texas A&M-Commerce,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-am-commerce.svg,https://www.ncaa.com/schools/tex-am-commerce
tex-am-intl,Texas A&M International University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-am-intl.svg,https://www.ncaa.com/schools/tex-am-intl
tex-am-kingsville,Texas A&M-Kingsville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-am-kingsville.svg,https://www.ncaa.com/schools/tex-am-kingsville
tex-permian-basin,Texas of the Permian Basin,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tex-permian-basin.svg,https://www.ncaa.com/schools/tex-permian-basin
texas,University of Texas,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas.svg,https://www.ncaa.com/schools/texas
texas-am,Texas A&M University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-am.svg,https://www.ncaa.com/schools/texas-am
texas-arlington,University of Texas at Arlington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-arlington.svg,https://www.ncaa.com/schools/texas-arlington
texas-dallas,University of Texas at Dallas,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-dallas.svg,https://www.ncaa.com/schools/texas-dallas
texas-lutheran,Texas Lutheran University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-lutheran.svg,https://www.ncaa.com/schools/texas-lutheran
texas-southern,Texas Southern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-southern.svg,https://www.ncaa.com/schools/texas-southern
texas-st,Texas State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-st.svg,https://www.ncaa.com/schools/texas-st
texas-tech,Texas Tech University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-tech.svg,https://www.ncaa.com/schools/texas-tech
texas-tyler,University of Texas at Tyler,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-tyler.svg,https://www.ncaa.com/schools/texas-tyler
texas-wesleyan,Texas Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-wesleyan.svg,https://www.ncaa.com/schools/texas-wesleyan
texas-womans,Texas Woman's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/texas-womans.svg,https://www.ncaa.com/schools/texas-womans
thiel,Thiel College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/thiel.svg,https://www.ncaa.com/schools/thiel
thomas-me,Thomas College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/thomas-me.svg,https://www.ncaa.com/schools/thomas-me
thomas-more,Thomas More University ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/thomas-more.svg,https://www.ncaa.com/schools/thomas-more
tiffin,Tiffin University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tiffin.svg,https://www.ncaa.com/schools/tiffin
toledo,University of Toledo,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/toledo.svg,https://www.ncaa.com/schools/toledo
towson,Towson University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/towson.svg,https://www.ncaa.com/schools/towson
transylvania,Transylvania University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/transylvania.svg,https://www.ncaa.com/schools/transylvania
trevecca-nazarene,Trevecca Nazarene University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trevecca-nazarene.svg,https://www.ncaa.com/schools/trevecca-nazarene
trine,Trine University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trine.svg,https://www.ncaa.com/schools/trine
trinity-ct,Trinity College (CT),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trinity-ct.svg,https://www.ncaa.com/schools/trinity-ct
trinity-tx,Trinity University (Texas),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trinity-tx.svg,https://www.ncaa.com/schools/trinity-tx
trinity-washington,Trinity Washington University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/trinity-washington.svg,https://www.ncaa.com/schools/trinity-washington
troy,Troy University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/troy.svg,https://www.ncaa.com/schools/troy
truman,Truman State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/truman.svg,https://www.ncaa.com/schools/truman
tufts,Tufts University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tufts.svg,https://www.ncaa.com/schools/tufts
tulane,Tulane University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tulane.svg,https://www.ncaa.com/schools/tulane
tulsa,The University of Tulsa,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tulsa.svg,https://www.ncaa.com/schools/tulsa
tusculum,Tusculum College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tusculum.svg,https://www.ncaa.com/schools/tusculum
tuskegee,Tuskegee University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/tuskegee.svg,https://www.ncaa.com/schools/tuskegee
u-new-england,University of New England,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/u-new-england.svg,https://www.ncaa.com/schools/u-new-england
uab,UAB,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uab.svg,https://www.ncaa.com/schools/uab
ualr, Little Rock,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ualr.svg,https://www.ncaa.com/schools/ualr
uc-colo-springs,Univ. of Colorado-Colorado Springs,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-colo-springs.svg,https://www.ncaa.com/schools/uc-colo-springs
uc-davis,UC Davis,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-davis.svg,https://www.ncaa.com/schools/uc-davis
uc-irvine,UC Irvine,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-irvine.svg,https://www.ncaa.com/schools/uc-irvine
uc-riverside,UC Riverside,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-riverside.svg,https://www.ncaa.com/schools/uc-riverside
uc-san-diego,UC San Diego,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-san-diego.svg,https://www.ncaa.com/schools/uc-san-diego
uc-santa-barbara,UC Santa Barbara,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-santa-barbara.svg,https://www.ncaa.com/schools/uc-santa-barbara
uc-santa-cruz,UC Santa Cruz,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uc-santa-cruz.svg,https://www.ncaa.com/schools/uc-santa-cruz
ucf,University of Central Florida,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ucf.svg,https://www.ncaa.com/schools/ucf
ucla,UCLA,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ucla.svg,https://www.ncaa.com/schools/ucla
uconn,University of Connecticut,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uconn.svg,https://www.ncaa.com/schools/uconn
umass-boston,UMass Boston,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umass-boston.svg,https://www.ncaa.com/schools/umass-boston
umass-dartmouth,UMass Dartmouth,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umass-dartmouth.svg,https://www.ncaa.com/schools/umass-dartmouth
umass-lowell,UMass Lowell,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umass-lowell.svg,https://www.ncaa.com/schools/umass-lowell
umbc,UMBC,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umbc.svg,https://www.ncaa.com/schools/umbc
umkc,University of Missouri-Kansas City,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/umkc.svg,https://www.ncaa.com/schools/umkc
unc-asheville,UNC Asheville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-asheville.svg,https://www.ncaa.com/schools/unc-asheville
unc-greensboro,UNC Greensboro,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-greensboro.svg,https://www.ncaa.com/schools/unc-greensboro
unc-pembroke,UNC Pembroke,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-pembroke.svg,https://www.ncaa.com/schools/unc-pembroke
unc-wilmington,UNC Wilmington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unc-wilmington.svg,https://www.ncaa.com/schools/unc-wilmington
uni,University of Northern Iowa,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uni.svg,https://www.ncaa.com/schools/uni
union-ny,Union College (N.Y.) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/union-ny.svg,https://www.ncaa.com/schools/union-ny
union-tn,Union University (Tenn.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/union-tn.svg,https://www.ncaa.com/schools/union-tn
unlv,UNLV,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/unlv.svg,https://www.ncaa.com/schools/unlv
upper-iowa,Upper Iowa University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/upper-iowa.svg,https://www.ncaa.com/schools/upper-iowa
urbana,Urbana University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/urbana.svg,https://www.ncaa.com/schools/urbana
ursinus,Ursinus College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ursinus.svg,https://www.ncaa.com/schools/ursinus
ursuline,Ursuline College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ursuline.svg,https://www.ncaa.com/schools/ursuline
usc-beaufort,University of South Carolina Beaufort,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/usc-beaufort.svg,https://www.ncaa.com/schools/usc-beaufort
usc-upstate,University of South Carolina Upstate,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/usc-upstate.svg,https://www.ncaa.com/schools/usc-upstate
ut-martin,University of Tennessee at Martin,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ut-martin.svg,https://www.ncaa.com/schools/ut-martin
utah,University of Utah,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah.svg,https://www.ncaa.com/schools/utah
utah-st,Utah State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah-st.svg,https://www.ncaa.com/schools/utah-st
utah-tech,Utah Tech University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah-tech.svg,https://www.ncaa.com/schools/utah-tech
utah-valley,Utah Valley University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utah-valley.svg,https://www.ncaa.com/schools/utah-valley
utep,University of Texas at El Paso,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utep.svg,https://www.ncaa.com/schools/utep
utica,Utica College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utica.svg,https://www.ncaa.com/schools/utica
utrgv,University of Texas Rio Grande Valley ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utrgv.svg,https://www.ncaa.com/schools/utrgv
utsa,University of Texas at San Antonio,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/utsa.svg,https://www.ncaa.com/schools/utsa
uva-wise,Virginia's College at Wise,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/uva-wise.svg,https://www.ncaa.com/schools/uva-wise
va-wesleyan,Virginia Wesleyan College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/va-wesleyan.svg,https://www.ncaa.com/schools/va-wesleyan
valdosta-st,Valdosta State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/valdosta-st.svg,https://www.ncaa.com/schools/valdosta-st
valley-forge-chrst,University of Valley Forge,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/valley-forge-chrst.svg,https://www.ncaa.com/schools/valley-forge-chrst
valparaiso,Valparaiso University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/valparaiso.svg,https://www.ncaa.com/schools/valparaiso
vanderbilt,Vanderbilt University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vanderbilt.svg,https://www.ncaa.com/schools/vanderbilt
vassar,Vassar College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vassar.svg,https://www.ncaa.com/schools/vassar
vcu,Virginia Commonwealth University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vcu.svg,https://www.ncaa.com/schools/vcu
vermont,University of Vermont,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vermont.svg,https://www.ncaa.com/schools/vermont
villanova,Villanova University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/villanova.svg,https://www.ncaa.com/schools/villanova
virginia,University of Virginia,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia.svg,https://www.ncaa.com/schools/virginia
virginia-st,Virginia State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia-st.svg,https://www.ncaa.com/schools/virginia-st
virginia-tech,Virginia Tech,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia-tech.svg,https://www.ncaa.com/schools/virginia-tech
virginia-union,Virginia Union University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/virginia-union.svg,https://www.ncaa.com/schools/virginia-union
vmi,Virginia Military Institute,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/vmi.svg,https://www.ncaa.com/schools/vmi
wabash,Wabash College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wabash.svg,https://www.ncaa.com/schools/wabash
wagner,Wagner College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/wagner.svg,https://www.ncaa.com/schools/wagner
